Time-Stame, X-position, Y-position, Z-position, X-pixel, Y-pixel, Rotation-vector, Translation-vector, mua, mus, muaLUT, musLUT
359.093,15.95, 59.32, 1820.40, 696.15, 742.71, -0.2371, -0.0410, 0.0295, 9.3192, 49.0033, 1806.1158, -0.0005, 6.0627, 0.0500, 1.3811
364.771,10.93, 59.34, 1822.17, 673.28, 742.51, -0.2340, -0.0300, 0.0306, 4.1380, 49.0607, 1807.9320, -0.0028, 4.3123, 0.0049, 3.0000
370.367,5.97, 59.32, 1824.36, 650.74, 742.14, -0.2284, -0.0147, 0.0319, -1.0399, 49.1263, 1810.1680, 1.1141, 1.6817, 0.0500, 1.1249
375.352,0.99, 59.31, 1824.68, 628.15, 742.04, -0.2266, -0.0001, 0.0326, -6.2391, 49.1453, 1810.5712, 0.0534, 0.1784, 0.0500, 0.6707
380.287,-3.96, 59.36, 1824.41, 605.72, 742.30, -0.2296, 0.0165, 0.0341, -11.4210, 49.1509, 1810.4568, 0.0048, 2.3298, 0.0442, 1.5092
384.918,-8.95, 59.37, 1823.19, 583.06, 742.50, -0.2319, 0.0306, 0.0355, -16.6104, 49.1217, 1809.3751, 0.0285, 1.0797, 0.0500, 1.2996
390.152,-13.93, 59.38, 1822.96, 560.44, 742.61, -0.2328, 0.0442, 0.0367, -21.7841, 49.1275, 1809.2640, 1.3887, 9.6876, 0.0500, 3.0000
394.844,-18.86, 59.44, 1820.86, 537.98, 743.15, -0.2393, 0.0599, 0.0378, -26.9294, 49.0917, 1807.3573, 1.5771, 0.4512, 0.0500, 0.1116
399.785,-23.91, 59.49, 1817.97, 514.86, 743.81, -0.2476, 0.0673, 0.0389, -32.0737, 49.0266, 1804.6099, 0.3546, 21.4372, 0.0500, 3.0000
405.071,-28.91, 59.52, 1816.00, 491.96, 744.25, -0.2531, 0.0766, 0.0399, -37.1971, 48.9861, 1802.7749, -0.0041, 7.0443, 0.0500, 3.0000
